date,Station,Name,Longitude,Latitude,Elevation(m),Network,stnid
1900-11,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1900-11,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1900-12,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1900-12,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1900-12,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1900-12,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1900-12,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1901-01,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1901-01,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1901-01,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1901-01,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1901-01,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1901-02,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1901-02,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1901-02,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1901-02,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1901-02,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1901-03,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1901-03,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1901-03,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1901-03,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1901-03,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1901-04,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1901-04,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1901-04,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1901-04,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1901-04,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1901-05,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1901-05,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1901-05,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1901-05,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1901-05,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1901-06,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1901-06,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1901-06,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1901-06,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1901-06,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1901-07,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1901-07,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1901-07,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1901-07,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1901-07,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1901-08,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1901-08,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1901-08,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1901-08,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1901-08,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1901-09,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1901-09,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1901-09,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1901-09,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1901-09,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1901-10,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1901-10,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1901-10,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1901-10,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1901-10,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1901-11,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1901-11,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1901-11,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1901-11,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1901-11,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1901-12,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1901-12,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1901-12,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1901-12,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1901-12,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1902-01,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1902-01,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1902-01,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1902-01,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1902-01,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1902-02,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1902-02,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1902-02,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1902-02,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1902-02,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1902-03,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1902-03,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1902-03,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1902-03,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1902-03,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1902-04,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1902-04,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1902-04,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1902-04,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1902-04,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1902-05,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1902-05,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1902-05,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1902-05,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1902-05,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1902-06,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1902-06,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1902-06,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1902-06,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1902-06,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1902-07,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1902-07,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1902-07,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1902-07,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1902-07,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1902-08,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1902-08,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1902-08,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1902-08,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1902-08,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1902-09,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1902-09,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1902-09,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1902-09,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1902-09,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1902-10,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1902-10,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1902-10,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1902-10,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1902-10,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1902-11,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1902-11,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1902-11,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1902-11,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1902-11,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1902-12,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1902-12,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1902-12,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1902-12,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1902-12,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1903-01,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1903-01,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1903-01,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1903-01,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1903-01,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1903-02,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1903-02,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1903-02,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1903-02,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1903-02,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1903-03,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1903-03,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1903-03,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1903-03,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1903-03,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1903-04,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1903-04,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1903-04,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1903-04,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1903-04,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1903-05,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1903-05,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1903-05,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1903-05,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1903-05,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1903-06,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1903-06,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1903-06,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1903-06,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1903-06,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1903-07,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1903-07,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1903-07,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1903-07,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1903-07,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1903-08,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1903-08,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1903-08,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1903-08,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1903-08,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1903-09,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1903-09,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1903-09,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1903-09,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1903-09,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1903-10,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1903-10,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1903-10,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1903-10,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1903-10,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1903-11,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1903-11,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1903-11,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1903-11,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1903-11,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1903-12,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1903-12,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1903-12,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1903-12,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1903-12,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1904-01,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1904-01,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1904-01,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1904-01,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1904-01,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1904-02,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1904-02,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1904-02,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1904-02,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1904-02,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1904-03,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1904-03,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1904-03,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1904-03,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1904-03,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1904-04,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1904-04,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1904-04,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1904-04,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1904-04,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1904-05,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1904-05,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1904-05,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1904-05,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1904-05,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1904-06,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1904-06,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1904-06,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1904-06,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1904-06,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1904-07,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1904-07,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1904-07,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1904-07,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1904-07,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1904-08,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1904-08,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1904-08,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1904-08,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1904-08,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1904-09,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1904-09,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1904-09,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1904-09,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1904-09,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1904-10,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1904-10,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1904-10,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1904-10,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1904-10,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1904-11,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1904-11,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1904-11,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1904-11,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1904-11,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1904-12,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1904-12,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1904-12,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1904-12,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1904-12,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1905-01,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1905-01,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1905-01,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1905-01,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1905-01,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1905-02,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1905-02,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1905-02,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1905-02,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1905-02,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1905-03,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1905-03,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1905-03,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1905-03,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1905-03,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1905-04,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1905-04,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1905-04,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1905-04,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1905-04,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1905-05,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1905-05,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1905-05,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1905-05,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1905-05,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1905-06,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1905-06,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1905-06,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1905-06,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1905-06,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1905-07,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1905-07,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1905-07,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1905-07,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1905-07,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1905-08,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1905-08,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1905-08,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1905-08,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1905-08,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1905-09,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1905-09,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1905-09,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1905-09,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1905-09,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1905-10,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1905-10,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1905-10,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1905-10,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1905-10,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1905-11,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1905-11,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1905-11,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1905-11,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1905-11,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1905-12,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1905-12,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1905-12,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1905-12,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1905-12,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1906-01,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1906-01,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1906-01,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1906-01,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1906-01,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1906-02,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1906-02,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1906-02,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1906-02,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1906-02,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1906-03,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1906-03,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1906-03,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1906-03,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1906-03,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1906-04,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1906-04,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1906-04,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1906-04,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1906-04,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1906-05,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1906-05,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1906-05,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1906-05,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1906-05,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1906-06,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1906-06,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1906-06,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1906-06,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1906-06,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1906-07,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1906-07,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1906-07,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1906-07,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1906-07,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1906-08,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1906-08,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1906-08,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1906-08,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1906-08,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1906-09,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1906-09,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1906-09,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1906-09,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1906-09,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1906-10,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1906-10,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
